Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover
3267;18;-385.5403;0;479.6666;479.6666;31.97778;367.3331;367.3331;40.81479;15;9;270;300;-100;-855.5402
3268;17;-128.8965;0;315.6667;315.6667;21.04445;347.8332;347.8332;31.6212;15;11;330;300;-100;-658.8965
3269;24;-546.9602;0;293;293;20.92857;419.5002;419.5002;41.95002;14;10;300;280;-400;-726.9602
3270;16;-1203.702;0;112.6667;112.6667;22.53333;24.66668;24.66668;24.66668;5;1;30;100;-500;-833.7024
3271;18;185.6367;0;555;555;26.42857;439.833;439.833;31.41665;21;14;420;420;-200;-454.3633
3272;13;-1253.014;0;152.6666;152.6666;21.80952;190.5001;190.5001;38.10003;7;5;150;140;-100;-1443.014
3273;22;-1338.236;0;171.6667;171.6667;21.45833;131.1666;131.1666;32.79166;8;4;120;160;-900;-718.2365
3274;14;-1064.608;0;119.3333;119.3333;19.88889;55.50003;55.50003;27.75002;6;2;60;120;-600;-644.6079
3275;9;-801.1004;0;56.99998;56.99998;9.499997;59.83332;59.83332;29.91666;6;2;60;120;-100;-881.1004
3276;17;-786.5335;0;134.0001;134.0001;16.75001;154.8334;154.8334;30.96668;8;5;150;160;-400;-696.5335
3277;27;261.3883;0;644.9998;644.9998;29.31817;720.6663;720.6663;40.03702;22;18;540;440;-100;-618.6118
3278;10;-472.6498;0;157;157;22.42857;64.99998;64.99998;32.49999;7;2;60;140;-100;-572.6498
3279;25;-93.93637;0;630.6668;630.6668;30.03175;887.6669;887.6669;52.2157;21;17;510;420;-600;-423.9364
3280;38;-807.3243;0;658.3333;658.3333;24.38271;1042;1042;54.84209;27;19;570;540;-1200;-717.3243
3281;17;-248.13;0;209.6666;209.6666;17.47222;256.8333;256.8333;32.10416;12;8;240;240;-200;-528.1299
3282;35;462.406;0;976.6664;976.6664;32.55555;1060.333;1060.333;37.86903;30;28;840;600;-500;-477.5939
3283;17;-645.3734;0;364.3332;364.3332;36.43332;214.3333;214.3333;30.61905;10;7;210;200;-400;-655.3734
3284;24;-271.5965;0;561.6665;561.6665;29.5614;625.9998;625.9998;41.73332;19;15;450;380;-600;-501.5964
3285;19;-713.4732;0;408.9998;408.9998;29.21427;511.6666;511.6666;51.16666;14;10;300;280;-200;-1093.473
3286;11;-380.7256;0;116.3333;116.3333;16.61905;116.6667;116.6667;23.33334;7;5;150;140;-200;-470.7256
3287;25;-1161.251;0;322.9999;322.9999;29.36363;343.8332;343.8332;34.38332;11;10;300;220;-900;-781.2512
3288;13;-1001.641;0;155.9998;155.9998;31.19997;59.16664;59.16664;29.58332;5;2;60;100;-300;-861.6412
3289;50;-352.3901;0;1220.333;1220.333;32.98199;1877.667;1877.667;52.15741;37;36;1080;740;-1600;-572.3901
3290;15;-751.3671;0;446.3333;446.3333;34.33334;219.8332;219.8332;43.96664;13;5;150;260;-200;-961.3671
3291;10;-627.4626;0;315.0002;315.0002;35.00002;96.83337;96.83337;24.20834;9;4;120;180;0;-927.4625
3292;19;-213.0917;0;368.3332;368.3332;23.02082;435.5;435.5;43.55;16;10;300;320;-500;-333.0917
3293;13;-793.9351;0;80.33334;80.33334;11.47619;124.8332;124.8332;24.96665;7;5;150;140;-200;-883.9351
3294;12;-273.0918;0;195;195;19.5;244.6666;244.6666;34.95237;10;7;210;200;-100;-583.0918
3295;16;-281.2767;0;211.3333;211.3333;16.25641;427.3334;427.3334;38.84849;13;11;330;260;-200;-671.2767
3296;10;-956.0388;0;151;151;21.57143;105.8334;105.8334;35.27779;7;3;90;140;-200;-986.0388
3297;12;-768.926;0;255.3333;255.3333;25.53333;183.6665;183.6665;36.7333;10;5;150;200;-300;-818.926
3298;12;-465.5953;0;260.9998;260.9998;26.09998;235.3331;235.3331;47.06663;10;5;150;200;-100;-715.5953
3299;16;-787.6553;0;199.6665;199.6665;22.18517;99.33331;99.33331;33.1111;9;3;90;180;-300;-757.6553
3300;30;-323.1152;0;598.0002;598.0002;22.14816;1116.667;1116.667;48.55073;27;23;690;540;-600;-953.1152
3301;22;-84.87482;0;428.3333;428.3333;25.19608;485.1665;485.1665;40.43054;17;12;360;340;-300;-484.8748
3302;13;-1284.356;0;207.6667;207.6667;23.07407;60.16672;60.16672;30.08336;9;2;60;180;-400;-1124.356
3303;19;-348.6069;0;295.6667;295.6667;22.74359;251.3335;251.3335;35.90479;13;7;210;260;-100;-718.607
3304;17;-785.274;0;228.6667;228.6667;25.40741;213.8333;213.8333;35.63888;9;6;180;180;-400;-745.2741
3305;17;-643.1371;0;414.6668;414.6668;34.55557;233.1667;233.1667;38.86111;12;6;180;240;-300;-763.1371
3306;9;-959.0714;0;45.00002;45.00002;7.500003;61.83332;61.83332;15.45833;6;4;120;120;-200;-999.0714
3307;16;-874.0587;0;220.6667;220.6667;22.06667;211;211;35.16666;10;6;180;200;-300;-954.0587
3308;28;273.5064;0;874.333;874.333;33.62819;1085.166;1085.166;51.67458;26;21;630;520;-500;-376.4936
3309;14;-1028.299;0;88.00002;88.00002;11;89.99995;89.99995;44.99997;8;2;60;160;-100;-1148.299
3310;22;-133.9668;0;241.3333;241.3333;15.08333;350.6666;350.6666;38.96296;16;9;270;320;-200;-523.9667
3311;38;-793.7848;0;682.0001;682.0001;25.25926;912.5002;912.5002;43.45239;27;21;630;540;-1000;-963.7848
3312;11;-241.9957;0;95.00003;95.00003;15.83334;187.5;187.5;31.25001;6;6;180;120;-100;-441.9956
3313;27;108.5406;0;1048;1048;41.91999;1088.499;1088.499;51.83331;25;21;630;500;-600;-421.4594
3314;30;286.2427;0;810.9998;810.9998;27.96551;1053.166;1053.166;45.78982;29;23;690;580;-300;-683.7573
3315;13;-642.6487;0;124.3333;124.3333;15.54166;172.1666;172.1666;28.69443;8;6;180;160;-100;-882.6487
3316;23;-737.9298;0;603.9999;603.9999;33.55555;602.8333;602.8333;46.37179;18;13;390;360;-500;-987.9298
3317;11;-20.07032;0;224.6667;224.6667;20.42424;196.1666;196.1666;28.02379;11;7;210;220;-100;-350.0704
3318;21;-915.3309;0;144.6667;144.6667;12.05556;306.3335;306.3335;30.63335;12;10;300;240;-800;-655.3309
3319;22;-509.5994;0;362;362;22.625;333.1666;333.1666;37.01851;16;9;270;320;-600;-499.5994
3320;22;-509.1071;0;409;409;29.21428;457.6667;457.6667;50.85185;14;9;270;280;-700;-359.1071
3321;34;-231.6343;0;751.6666;751.6666;24.24731;1143.666;1143.666;45.74665;31;25;750;620;-1000;-601.6343
3322;20;-198.6049;0;283.3333;283.3333;17.70833;556.1663;556.1663;39.72616;16;14;420;320;-300;-638.6049
3323;26;-362.2088;0;541.3335;541.3335;28.49124;824.6667;824.6667;48.5098;19;17;510;380;-800;-452.2088
3324;17;-956.7726;0;146.6666;146.6666;14.66666;307.1669;307.1669;61.43339;10;5;150;200;-600;-706.7726
3325;22;-468.0193;0;528.6666;528.6666;29.37037;547.1664;547.1664;39.08331;18;14;420;360;-200;-1048.019
3326;13;-856.7335;0;89.00002;89.00002;14.83334;112.8333;112.8333;37.61111;6;3;90;120;-600;-466.7336
3327;27;392.4849;0;879.6665;879.6665;31.41666;936.6662;936.6662;44.60315;28;21;630;560;-400;-397.5151
3328;24;146.8941;0;565.3334;565.3334;26.92064;752.6663;752.6663;39.61401;21;19;570;420;-400;-443.1059
3329;13;-1006.617;0;111.6667;111.6667;15.95239;61.83336;61.83336;20.61112;7;3;90;140;-400;-836.6172
3330;17;-768.8052;0;679.3329;679.3329;48.52378;489.8327;489.8327;69.9761;14;7;210;280;-600;-658.8052
3331;14;-986.2103;0;281.6667;281.6667;21.66667;425.6663;425.6663;47.29626;13;9;270;260;-500;-1016.21
3332;20;-134.1855;0;668.3331;668.3331;37.12962;642.8332;642.8332;45.91666;18;14;420;360;-200;-714.1855
3333;10;-1028.19;0;51.66666;51.66666;12.91666;53.33336;53.33336;26.66668;4;2;60;80;-300;-868.1895
3334;16;-607.5431;0;348.9999;348.9999;29.08332;317.8331;317.8331;45.40472;12;7;210;240;-400;-657.5431
3335;25;-612.7712;0;468.3333;468.3333;31.22222;646.1664;646.1664;53.8472;15;12;360;300;-400;-872.7712
3336;18;-189.2931;0;201.3334;201.3334;15.48718;285.1667;285.1667;28.51667;13;10;300;260;-300;-449.2932
3337;14;-566.0679;0;211.3334;211.3334;21.13334;240.6666;240.6666;40.1111;10;6;180;200;-200;-746.0679
3338;30;-11.0458;0;766.3328;766.3328;28.3827;1179.667;1179.667;53.6212;27;22;660;540;-400;-811.0457
3339;22;-606.1508;0;589.3333;589.3333;32.74074;725.6662;725.6662;51.8333;18;14;420;360;-200;-1186.151
3340;23;-130.3315;0;414.3333;414.3333;23.01851;455.1667;455.1667;41.37879;18;11;330;360;-200;-620.3315
3341;16;-289.4574;0;104.6667;104.6667;11.62963;242.6666;242.6666;34.66665;9;7;210;180;-200;-479.4574
3342;13;-697.0239;0;203;203;20.3;198.6667;198.6667;39.73335;10;5;150;200;-200;-847.0239
3343;9;-215.2751;0;157.3334;157.3334;19.66667;164.1666;164.1666;41.04166;8;4;120;160;0;-495.2751
3344;17;-1006.301;0;273.3333;273.3333;24.84848;92.83336;92.83336;23.20834;11;4;120;220;-600;-746.301
3345;19;-618.6926;0;216;216;18;397.6665;397.6665;39.76665;12;10;300;240;-700;-458.6925
3346;28;-611.6093;0;577.3333;577.3333;30.38596;497.1663;497.1663;41.43052;19;12;360;380;-900;-451.6092
3347;19;-122.8908;0;546.3334;546.3334;36.42223;687.4997;687.4997;49.10712;15;14;420;300;-100;-742.8909
3348;11;-1201.329;0;105.6667;105.6667;17.61111;0;0;NaN;6;0;0;120;-200;-1121.329
3349;14;-767.0693;0;112.9999;112.9999;22.59999;48.50002;48.50002;24.25001;5;2;60;100;-200;-727.0693
3350;51;1730.959;0;1981.666;1981.666;33.58756;2552.167;2552.167;48.15408;59;53;1590;1180;-600;-439.0409
3351;11;-853.5408;0;29.99999;29.99999;7.499998;67.33334;67.33334;22.44445;4;3;90;80;-100;-923.5408
3352;16;-1233.96;0;316.3333;316.3333;35.14815;93.8333;93.8333;46.91665;9;2;60;180;-500;-973.9601
3353;12;-816.6339;0;257.6666;257.6666;23.42424;130;130;26.00001;11;5;150;220;-200;-986.6339
3354;18;-997.9677;0;212.6667;212.6667;16.35898;316.9998;316.9998;35.2222;13;9;270;260;-300;-1227.968
3355;19;-563.3851;0;337.6667;337.6667;22.51111;190.5;190.5;27.21428;15;7;210;300;-600;-473.3851
3356;17;-642.4096;0;182.6667;182.6667;16.60607;149.6667;149.6667;37.41667;11;4;120;220;-500;-482.4095
3357;15;-503.6772;0;265;265;18.92857;524.5001;524.5001;58.27779;14;9;270;280;-300;-753.6773
3358;15;-1.887356;0;341.3331;341.3331;31.03028;274.1665;274.1665;34.27082;11;8;240;220;-100;-361.8874
3359;18;-989.3875;0;487.0002;487.0002;40.58335;231.5;231.5;57.87501;12;4;120;240;-400;-949.3875
3360;18;-349.6258;0;142;142;11.83333;239.1665;239.1665;29.89582;12;8;240;240;-200;-629.6258
3361;28;-767.5552;0;616.6665;616.6665;25.69444;816.3328;816.3328;45.35182;24;18;540;480;-600;-1187.555
3362;21;-1581.074;0;346.9998;346.9998;24.7857;208.3334;208.3334;29.76191;14;7;210;280;-800;-1271.075
3363;34;532.6473;0;738.9999;738.9999;23.09375;1287;1287;45.96427;32;28;840;640;-300;-647.3528
3364;33;81.50773;0;752.6664;752.6664;22.80807;1028.833;1028.833;42.86804;33;24;720;660;-300;-998.4922
3365;17;-346.9122;0;254.3334;254.3334;16.95556;294.3333;294.3333;32.7037;15;9;270;300;-300;-616.9123
3366;23;-1115.278;0;204.3333;204.3333;20.43333;253.3333;253.3333;31.66666;10;8;240;200;-800;-755.2781
3367;15;-907.8689;0;344;344;34.4;244.9998;244.9998;40.8333;10;6;180;200;-600;-687.8689
3368;16;52.15128;0;319.6666;319.6666;26.63888;337.9999;337.9999;37.55554;12;9;270;240;-100;-357.8487
3369;14;-427.7048;0;252;252;21;211.6666;211.6666;35.27777;12;6;180;240;-400;-447.7048
3370;13;-869.3109;0;217.9998;217.9998;27.24998;157.3333;157.3333;31.46665;8;5;150;160;-400;-779.3109
3371;15;-1133.787;0;203.3333;203.3333;18.48485;156.8332;156.8332;52.27774;11;3;90;220;-500;-943.7875
3372;21;-901.3448;0;368.6665;368.6665;28.35896;374.833;374.833;46.85413;13;8;240;260;-200;-1201.345
3373;21;-938.8334;0;188;188;17.09091;148.1665;148.1665;49.38884;11;3;90;220;-900;-348.8334
3374;16;-1669.789;0;54.66668;54.66668;10.93334;12;12;12;5;1;30;100;-500;-1299.79
3375;24;-1442.259;0;609.6666;609.6666;43.54761;518.3333;518.3333;57.59259;14;9;270;280;-800;-1192.259
3376;28;-308.3154;0;621.3331;621.3331;28.24241;769.4998;769.4998;45.26469;22;17;510;440;-400;-858.3154
3377;28;11.88971;0;793.6663;793.6663;30.52563;1325.833;1325.833;60.26513;26;22;660;520;-400;-768.1102
3378;14;-383.8824;0;215.3333;215.3333;21.53333;254.6664;254.6664;36.38092;10;7;210;200;-100;-693.8824
3379;12;-719.3693;0;104.6667;104.6667;13.08334;186.4998;186.4998;31.08331;8;6;180;160;-300;-759.3693
3380;21;-261.0647;0;423.6665;423.6665;26.47916;488.1663;488.1663;37.55125;16;13;390;320;-200;-771.0646
3381;21;-99.37166;0;631.9997;631.9997;27.47825;664.6669;664.6669;44.31112;23;15;450;460;-200;-809.3717
3382;19;-898.5475;0;457.3333;457.3333;41.57576;158.3333;158.3333;31.66666;11;5;150;220;-500;-768.5475
3383;16;-524.1706;0;250.6667;250.6667;22.78788;227.3334;227.3334;37.88889;11;6;180;220;-200;-724.1707
3384;18;-969.5054;0;187.6667;187.6667;17.06061;125.1668;125.1668;25.03335;11;5;150;220;-800;-539.5055
3385;17;-1079.929;0;226.3333;226.3333;22.63333;197.3333;197.3333;39.46665;10;5;150;200;-500;-929.9295
3386;17;-628.9548;0;264.6667;264.6667;22.05556;180;180;25.71429;12;7;210;240;-500;-578.9548
3387;28;536.6216;0;666.3332;666.3332;25.6282;1028.833;1028.833;46.76515;26;22;660;520;-200;-443.3783
3388;17;-901.0834;0;389.6667;389.6667;32.47222;318.9997;318.9997;45.57138;12;7;210;240;-500;-851.0834
3389;13;-463.5794;0;228.3333;228.3333;20.75757;415.1666;415.1666;46.12962;11;9;270;220;-200;-753.5793
3390;15;-555.7815;0;269;269;24.45454;118.1667;118.1667;23.63334;11;5;150;220;-200;-725.7816
3391;13;-825.5148;0;105.6666;105.6666;10.56666;18.16666;18.16666;18.16666;10;1;30;200;-300;-755.5148
3392;17;-185.8953;0;586.6666;586.6666;48.88888;374.1666;374.1666;46.77082;12;8;240;240;-200;-465.8953
3393;26;-691.7121;0;395.6665;395.6665;26.37777;453.333;453.333;45.3333;15;10;300;300;-600;-691.7121
3394;35;-376.4607;0;854.3334;854.3334;31.64198;1022.5;1022.5;48.69046;27;21;630;540;-1000;-546.4608
3395;20;-835.2686;0;150.6667;150.6667;16.74074;386.1666;386.1666;48.27083;9;8;240;180;-400;-855.2686
3396;9;-918.5611;0;111.3333;111.3333;15.90476;79.66667;79.66667;26.55556;7;3;90;140;0;-1148.561
3397;24;-814.0558;0;467.3333;467.3333;31.15556;632.6666;632.6666;57.51515;15;11;330;300;-900;-544.0559
3398;20;-29.9813;0;512.3332;512.3332;24.39682;638.8328;638.8328;45.63092;21;14;420;420;-200;-669.9813
3399;25;-1174.975;0;625.3331;625.3331;34.74073;539.9996;539.9996;41.53843;18;13;390;360;-600;-1324.975
3400;18;97.27721;0;337.6668;337.6668;18.75927;379.8333;379.8333;27.13095;18;14;420;360;-400;-282.7227
3401;19;-132.8603;0;370.6665;370.6665;30.88888;302.3332;302.3332;33.59258;12;9;270;240;-300;-342.8603
3402;15;-375.6469;0;287.9999;287.9999;23.99999;239.1666;239.1666;39.8611;12;6;180;240;-200;-595.6469
3403;19;-101.8698;0;502;502;23.90476;391.1665;391.1665;35.56059;21;11;330;420;-200;-651.8699
3404;18;-617.773;0;185.3333;185.3333;18.53333;216.8334;216.8334;30.9762;10;7;210;200;-500;-527.773
3405;15;-382.2827;0;543.9999;543.9999;34;382.333;382.333;54.61901;16;7;210;320;-400;-512.2827
3406;18;-804.8979;0;423.6666;423.6666;32.58974;438.6665;438.6665;54.83332;13;8;240;260;-400;-904.8978
3407;16;143.0245;0;371.3332;371.3332;23.20832;440.9999;440.9999;36.74999;16;12;360;320;-100;-436.9755
3408;33;-144.8425;0;516.0001;516.0001;18.42857;914.9996;914.9996;45.74998;28;20;600;560;-800;-504.8425
3409;17;-1172.37;0;231.6665;231.6665;23.16665;127.1664;127.1664;63.58321;10;2;60;200;-400;-1032.37
3410;16;-86.75849;0;675.9999;675.9999;42.24999;690.166;690.166;49.29757;16;14;420;320;-300;-526.7585
3411;18;188.2874;0;494.3332;494.3332;29.07842;666.9995;666.9995;44.46663;17;15;450;340;-200;-401.7126
3412;23;-709.3826;0;331.3331;331.3331;25.48716;377.9998;377.9998;34.36362;13;11;330;260;-900;-399.3826
3413;15;-501.8789;0;188.3332;188.3332;18.83332;285.1664;285.1664;47.52774;10;6;180;200;-200;-681.8788
3414;31;100.9033;0;775.6664;775.6664;31.02666;939.1662;939.1662;46.95831;25;20;600;500;-300;-699.0966
3415;22;-644.9765;0;412.9997;412.9997;29.49998;408.9996;408.9996;40.89996;14;10;300;280;-200;-1024.976
3416;15;-355.8492;0;269;269;24.45454;227.8334;227.8334;37.97223;11;6;180;220;-100;-655.8492
3417;11;-1135.815;0;116.6666;116.6666;16.66666;24.16668;24.16668;24.16668;7;1;30;140;-100;-1205.815
3418;17;-317.3918;0;215.3332;215.3332;21.53332;337.5;337.5;48.21429;10;7;210;200;-300;-427.3918
3419;14;-854.9161;0;177.6666;177.6666;17.76666;332.833;332.833;47.54757;10;7;210;200;-200;-1064.916
3420;17;-1116.314;0;92.66667;92.66667;15.44445;121.8334;121.8334;30.45834;6;4;120;120;-600;-756.3144
3421;18;-949.5414;0;313.6666;313.6666;28.51514;165.5;165.5;41.37501;11;4;120;220;-500;-789.5414
3422;29;187.3559;0;897.9997;897.9997;24.94444;1206.666;1206.666;43.09523;36;28;840;720;-800;-572.6441
3423;25;-391.9847;0;581.3332;581.3332;25.27536;647.167;647.167;40.44794;23;16;480;460;-500;-831.9847
3424;23;-481.265;0;782.6663;782.6663;35.57574;636.6667;636.6667;42.44445;22;15;450;440;-400;-971.2648
3425;16;-884.3129;0;221;221;31.57143;100.8333;100.8333;50.41663;7;2;60;140;-300;-784.3129
3426;37;-369.6095;0;1040;1040;35.86206;1262.5;1262.5;46.75924;29;27;810;580;-800;-959.6094
3427;17;-860.9114;0;168;168;21;116.3333;116.3333;29.08334;8;4;120;160;-200;-940.9114
3428;25;-513.6566;0;361.3333;361.3333;20.07407;650.8336;650.8336;50.06413;18;13;390;360;-400;-863.6566
3429;13;-10.34577;0;294.6666;294.6666;24.55555;483.4996;483.4996;48.34996;12;10;300;240;-200;-350.3458
3430;19;-509.2408;0;471.9998;471.9998;29.49999;363.9997;363.9997;40.44441;16;9;270;320;-400;-699.241
3431;18;-191.5105;0;368.3333;368.3333;26.30952;428.8335;428.8335;42.88335;14;10;300;280;-300;-471.5105
3432;16;-842.8651;0;254.6666;254.6666;25.46666;40.83334;40.83334;20.41667;10;2;60;200;-400;-702.865
3433;14;-1301.758;0;123.6667;123.6667;20.61112;65.66669;65.66669;32.83334;6;2;60;120;-400;-1081.758
3434;27;97.78623;0;687.9996;687.9996;28.66665;707.4995;707.4995;41.61762;24;17;510;480;-400;-492.2138
3435;42;-417.6012;0;946.3333;946.3333;27.83333;1427.667;1427.667;47.58889;34;30;900;680;-1200;-797.6012
3436;18;-219.8516;0;336.0001;336.0001;24.00001;544.5001;544.5001;45.375;14;12;360;280;-300;-559.8516
3437;11;-653.8894;0;107.3333;107.3333;17.88889;60.66669;60.66669;20.22223;6;3;90;120;-200;-663.8894
3438;20;-652.431;0;269.6666;269.6666;19.2619;527.9998;527.9998;47.99998;14;11;330;280;-800;-462.431
3439;21;-1052.338;0;451.6662;451.6662;37.63885;405.1661;405.1661;45.01846;12;9;270;240;-600;-962.3378
3440;17;-1253.574;0;232;232;28.99999;82.16661;82.16661;27.38887;8;3;90;160;-500;-1003.574
3441;25;-113.4742;0;456.3334;456.3334;24.01755;610.1665;610.1665;35.89215;19;17;510;380;-400;-603.4742
3442;17;-638.3828;0;195.6667;195.6667;17.78788;170.3333;170.3333;28.38889;11;6;180;220;-400;-638.3828
3443;16;-1240.663;0;52.66665;52.66665;10.53333;61.66657;61.66657;61.66657;5;1;30;100;-500;-870.663
3444;38;-1269.686;0;964.6666;964.6666;34.45238;1173;1173;61.73685;28;19;570;560;-1300;-1099.686
3445;33;-0.427887;0;648.9998;648.9998;24.96153;938.1661;938.1661;44.67458;26;21;630;520;-700;-450.4279
3446;22;-1236.543;0;374.3331;374.3331;37.43331;437.4998;437.4998;48.61108;10;9;270;200;-700;-1006.543
3447;40;-252.8633;0;950.9996;950.9996;27.17142;1562.667;1562.667;50.4086;35;31;930;700;-1000;-882.8634
3448;17;-459.9175;0;355.9999;355.9999;22.24999;307;307;34.11111;16;9;270;320;-300;-749.9175
3449;15;-569.1451;0;250;250;25;218.4998;218.4998;43.69996;10;5;150;200;-300;-619.1451
3450;11;-629.1397;0;148.3333;148.3333;16.48148;264.6667;264.6667;33.08333;9;8;240;180;-200;-849.1397
3451;14;-1281.038;0;51.00002;51.00002;17.00001;144.1666;144.1666;72.08331;3;2;60;60;-400;-1001.037
3452;22;-478.1736;0;722.3333;722.3333;38.01754;722.1665;722.1665;60.18054;19;12;360;380;-300;-918.1737
3453;18;-601.9842;0;127;127;12.7;147;147;21;10;7;210;200;-500;-511.9842
3454;23;-135.9531;0;585.3334;585.3334;32.51852;655.8329;655.8329;46.84521;18;14;420;360;-200;-715.9531
3455;21;-805.5485;0;408.9999;408.9999;20.45;497.9998;497.9998;49.79998;20;10;300;400;-300;-1205.548
3456;13;-934.4078;0;119.6667;119.6667;19.94444;75.66666;75.66666;37.83333;6;2;60;120;-400;-714.4078
3457;20;-663.0423;0;557.3333;557.3333;39.80952;404.9999;404.9999;44.99999;14;9;270;280;-300;-913.0424
3458;20;-893.718;0;275.9999;275.9999;27.59999;248;248;35.42857;10;7;210;200;-800;-503.7181
3459;14;-376.1632;0;196.3333;196.3333;19.63334;263.8333;263.8333;52.76667;10;5;150;200;-400;-326.1632
3460;15;-1139.259;0;48;48;8;17.66666;17.66666;17.66666;6;1;30;120;-400;-889.2594
3461;19;-923.3365;0;364.6667;364.6667;33.15152;115.9999;115.9999;38.66664;11;3;90;220;-400;-833.3364
3462;15;24.67073;0;555;555;34.6875;371.8333;371.8333;46.47916;16;8;240;320;0;-535.3292
3463;21;-1220.036;0;311.9998;311.9998;31.19998;135.6665;135.6665;45.22217;10;3;90;200;-600;-910.0361
3464;17;11.43048;0;307.0001;307.0001;18.05883;429.8334;429.8334;42.98335;17;10;300;340;-200;-428.5696
3465;26;-73.064;0;704.0001;704.0001;29.33334;928.4998;928.4998;48.86841;24;19;570;480;-400;-723.064
3466;30;416.7544;0;999.3329;999.3329;29.39214;1222.833;1222.833;47.03202;34;26;780;680;-600;-443.2456
3467;9;-850.3287;0;107.6667;107.6667;15.38095;97.00002;97.00002;32.33334;7;3;90;140;-100;-980.3287
3468;20;-405.9877;0;280.3333;280.3333;21.5641;422.9997;422.9997;42.29997;13;10;300;260;-300;-665.9877
3469;38;-239.0809;0;895.9996;895.9996;26.35293;1281.999;1281.999;51.27998;34;25;750;680;-900;-769.081
3470;13;-291.6728;0;545.6664;545.6664;34.10415;443.6669;443.6669;63.38099;16;7;210;320;-300;-521.6729
3471;18;2.918093;0;410.3333;410.3333;27.35555;544.333;544.333;54.4333;15;10;300;300;-300;-297.0819
3472;10;-701.328;0;202.6667;202.6667;22.51852;32.50003;32.50003;32.50003;9;1;30;180;-300;-611.328
3473;18;-662.7411;0;467.3332;467.3332;35.94871;223.6666;223.6666;31.95238;13;7;210;260;-300;-832.7413
3474;23;-368.0322;0;341.0001;341.0001;20.05883;440.4999;440.4999;33.88461;17;13;390;340;-800;-298.0322
3475;28;-689.3336;0;541.6665;541.6665;30.09258;718.6661;718.6661;47.91108;18;15;450;360;-600;-899.3335
3476;14;-47.26156;0;188.6667;188.6667;20.96296;170.8334;170.8334;28.47223;9;6;180;180;-100;-307.2616
3477;18;-1034.689;0;265.3332;265.3332;29.48146;321.1663;321.1663;64.23326;9;5;150;180;-500;-864.6895
3478;20;-1037.521;0;276.6667;276.6667;25.15152;226.3333;226.3333;32.33332;11;7;210;220;-700;-767.5214
3479;18;-818.5472;0;446.9998;446.9998;34.3846;230.6666;230.6666;46.13331;13;5;150;260;-500;-728.5472
3480;13;-1050.464;0;156.3334;156.3334;22.33335;131;131;26.20001;7;5;150;140;-500;-840.4636
3481;22;-1288.311;0;409.0001;409.0001;34.08334;103.3333;103.3333;51.66663;12;2;60;240;-700;-888.3112
3482;15;-375.8398;0;372.9998;372.9998;23.31249;279.8332;279.8332;31.09257;16;9;270;320;-300;-665.8398
3483;31;349.9502;0;977.3331;977.3331;33.70114;1117.333;1117.333;44.69332;29;25;750;580;-600;-380.0499
3484;13;-963.2059;0;48.66667;48.66667;9.733334;71.16669;71.16669;23.72223;5;3;90;100;-200;-953.2059
3485;16;-596.2902;0;207.6666;207.6666;17.30555;242.1665;242.1665;40.36108;12;6;180;240;-400;-616.2902
3486;19;3.549582;0;785.6666;785.6666;35.71212;671.9997;671.9997;51.69228;22;13;390;440;-300;-526.4504
3487;28;-590.2233;0;569.9997;569.9997;27.14284;469.9999;469.9999;36.15384;21;13;390;420;-800;-600.2233
3488;17;-681.7428;0;138.3333;138.3333;15.37036;179.4999;179.4999;35.89998;9;5;150;180;-200;-811.7428
3489;23;-660.5302;0;593;593;37.0625;553.6666;553.6666;50.33333;16;11;330;320;-600;-710.5302
3490;14;-346.9256;0;431.6664;431.6664;26.97915;292.8333;292.8333;32.53703;16;9;270;320;-300;-636.9255
3491;17;-1669.816;0;236;236;26.22223;140.9999;140.9999;35.24998;9;4;120;180;-500;-1469.816
3492;15;-1545.055;0;38.99999;38.99999;13;26.33335;26.33335;26.33335;3;1;30;60;-300;-1335.055
3493;16;-240.8542;0;413.9998;413.9998;22.99999;460.6664;460.6664;41.87876;18;11;330;360;-200;-730.8542
3494;12;-26.04951;0;152;152;16.88889;81.16667;81.16667;20.29167;9;4;120;180;0;-326.0495
3495;16;-205.4476;0;447.6665;447.6665;31.97618;412.4998;412.4998;45.83331;14;9;270;280;0;-755.4475
3496;16;-688.9288;0;305.6666;305.6666;21.83333;270.9999;270.9999;38.71427;14;7;210;280;-500;-678.9288
3497;13;-808.9095;0;137;137;22.83334;66.83331;66.83331;33.41666;6;2;60;120;-200;-788.9095
3498;28;-1112.967;0;570.9998;570.9998;30.05262;533.9999;533.9999;41.07691;19;13;390;380;-900;-982.9672
3499;14;-722.6888;0;112.6667;112.6667;14.08333;149.1666;149.1666;29.83332;8;5;150;160;-300;-732.6888
3500;23;-450.9399;0;303.6666;303.6666;15.98245;409.8331;409.8331;40.98331;19;10;300;380;-400;-730.9399
3501;23;-603.4605;0;629.6665;629.6665;28.6212;373.6664;373.6664;37.36663;22;10;300;440;-400;-943.4604
3502;26;71.83881;0;449.9999;449.9999;23.68421;512.1665;512.1665;39.39742;19;13;390;380;-200;-498.1612
3503;12;-388.587;0;45.66666;45.66666;6.523808;179.1666;179.1666;29.86109;7;6;180;140;-100;-608.587
