Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover
3715;14;42.45184;0;349.3332;349.3332;31.75757;237.9999;237.9999;33.99999;11;7;350;220;0;-527.5482
3716;12;-616.5878;0;83.33333;83.33333;11.90476;129.8333;129.8333;32.45832;7;4;200;140;0;-956.5878
3717;20;-697.2663;0;346.3332;346.3332;20.37254;510.1667;510.1667;46.37879;17;11;550;340;-1000;-587.2663
3718;14;87.48349;0;449.3335;449.3335;26.43138;379.8332;379.8332;42.20369;17;9;450;340;0;-702.5166
3719;12;-208.5507;0;165.3333;165.3333;20.66666;129.8333;129.8333;32.45834;8;4;200;160;0;-568.5508
3720;23;668.5305;0;1061.666;1061.666;40.83332;944.9995;944.9995;49.73682;26;19;950;520;0;-801.4694
3721;27;869.0657;0;775.333;775.333;24.22916;988.4996;988.4996;42.97824;32;23;1150;640;0;-920.9344
3722;13;-245.434;0;257.3333;257.3333;19.79487;335.3332;335.3332;41.91665;13;8;400;260;0;-905.434
3723;12;-75.35983;0;155;155;17.22222;190.9999;190.9999;38.19998;9;5;250;180;0;-505.3598
3724;10;-878.2951;0;75.33334;75.33334;10.7619;28.83336;28.83336;28.83336;7;1;50;140;0;-1068.295
3725;15;54.74355;0;300.6666;300.6666;23.1282;353.9996;353.9996;44.24995;13;8;400;260;0;-605.2564
3726;21;123.9533;0;313.6666;313.6666;18.45098;429.8331;429.8331;35.81943;17;12;600;340;0;-816.0468
3727;18;311.2842;0;115.3333;115.3333;6.784313;411.6667;411.6667;34.30556;17;12;600;340;0;-628.7158
3728;8;-1408.976;0;144.6666;144.6666;20.66665;118.4999;118.4999;39.49997;7;3;150;140;-1000;-698.9756
3729;19;703.4135;0;489.9997;489.9997;27.2222;604.8329;604.8329;43.20235;18;14;700;360;0;-356.5865
3730;15;-193.6841;0;409.3332;409.3332;34.1111;247.8333;247.8333;41.30555;12;6;300;240;0;-733.6841
3731;8;-470.9463;0;129.6666;129.6666;21.6111;80.49995;80.49995;26.83332;6;3;150;120;0;-740.9464
3732;22;461.8596;0;395.3333;395.3333;19.76666;570.4997;570.4997;38.03331;20;15;750;400;0;-688.1404
3733;23;1272.482;0;452.0001;452.0001;15.58621;1014.167;1014.167;46.09848;29;22;1100;580;0;-407.5178
3734;29;1195.37;0;950.3333;950.3333;28.79798;1286.833;1286.833;45.95831;33;28;1400;660;0;-864.6302
3735;18;-63.78424;0;235.6666;235.6666;19.63888;332.3331;332.3331;47.47616;12;7;350;240;0;-653.7842
3736;12;-1357.844;0;92.3333;92.3333;11.54166;189.8332;189.8332;47.45829;8;4;200;160;-1000;-717.8442
3737;13;-756.6459;0;69.33334;69.33334;13.86667;43.66668;43.66668;21.83334;5;2;100;100;0;-956.6459
3738;11;-126.0636;0;154;154;19.25;166.1667;166.1667;27.69445;8;6;300;160;0;-586.0637
3739;17;-361.0161;0;195;195;13.92857;182;182;20.22223;14;9;450;280;0;-1091.016
3740;35;926.5914;0;974.9999;974.9999;28.67647;1160.333;1160.333;44.62818;34;26;1300;680;0;-1053.409
3741;16;201.6507;0;242.0002;242.0002;15.12501;421.8331;421.8331;38.34846;16;11;550;320;0;-668.3494
3742;12;-434.7669;0;51.33334;51.33334;7.333335;80.5;80.5;26.83333;7;3;150;140;0;-724.7668
3743;19;-10.8362;0;462.3333;462.3333;28.89583;439.333;439.333;43.9333;16;10;500;320;0;-830.8362
3744;16;171.2212;0;318.6667;318.6667;21.24445;427.8333;427.8333;35.65277;15;12;600;300;0;-728.7788
3745;25;753.0837;0;537.3333;537.3333;23.36232;918.3334;918.3334;43.73016;23;21;1050;460;0;-756.9163
3746;13;-245.7192;0;334.3332;334.3332;27.8611;204.8332;204.8332;40.96664;12;5;250;240;0;-735.7193
3747;15;-849.3879;0;145;145;16.11111;173.5;173.5;28.91666;9;6;300;180;-1000;-329.3878
3748;15;-1064.931;0;399.0002;399.0002;28.50002;359.8333;359.8333;44.97916;14;8;400;280;-1000;-744.9313
3749;31;1188.581;0;1049.667;1049.667;29.99048;1304.166;1304.166;48.30245;35;27;1350;700;0;-861.4194
3750;28;1407.33;0;918.9998;918.9998;29.64515;1271.333;1271.333;48.89742;31;26;1300;620;0;-512.6699
3751;22;588.6591;0;617.6668;617.6668;29.4127;948.5001;948.5001;55.79412;21;17;850;420;0;-681.3409
3752;15;-306.8983;0;129.3333;129.3333;11.75758;125.3333;125.3333;31.33332;11;4;200;220;0;-726.8983
3753;16;-190.8738;0;537.3331;537.3331;35.8222;261.4997;261.4997;32.68747;15;8;400;300;0;-890.8738
3754;12;-194.3683;0;95.33329;95.33329;13.61904;103.8333;103.8333;25.95832;7;4;200;140;0;-534.3683
3755;16;90.68205;0;323.6667;323.6667;21.57778;363.4998;363.4998;40.38887;15;9;450;300;0;-659.3179
3756;13;-548.2532;0;178.6665;178.6665;25.52379;202.8332;202.8332;40.56664;7;5;250;140;0;-938.2532
3757;20;571.6815;0;1032.333;1032.333;41.29333;808.3328;808.3328;47.54898;25;17;850;500;0;-778.3185
3758;20;416.3195;0;458.6666;458.6666;26.98039;641.3327;641.3327;42.75551;17;15;750;340;0;-673.6805
3759;13;-110.8891;0;220.3333;220.3333;27.54166;195.0001;195.0001;32.50002;8;6;300;160;0;-570.889
3760;9;-494.8322;0;68.33331;68.33331;11.38888;36.99999;36.99999;18.5;6;2;100;120;0;-714.8322
3761;13;-347.4477;0;258.6667;258.6667;28.74074;179.9999;179.9999;44.99997;9;4;200;180;0;-727.4478
3762;25;1306.813;0;1002.333;1002.333;38.55127;1210;1210;52.60868;26;23;1150;520;0;-363.1869
3763;10;-68.51901;0;120.6667;120.6667;17.2381;118;118;29.49999;7;4;200;140;0;-408.519
3764;14;-144.4091;0;289.3331;289.3331;28.93331;310.4999;310.4999;44.35714;10;7;350;200;0;-694.4091
3765;13;17.38293;0;136.6667;136.6667;11.38889;145.8333;145.8333;24.30555;12;6;300;240;0;-522.6171
3766;13;-426.6819;0;386.3331;386.3331;35.12119;49.83335;49.83335;24.91667;11;2;100;220;0;-746.6819
3767;24;125.9386;0;720.3328;720.3328;31.31882;981.9994;981.9994;46.76188;23;21;1050;460;-1000;-384.0614
3768;13;-383.8098;0;253;253;28.11111;124.8333;124.8333;41.6111;9;3;150;180;0;-713.8097
3769;12;337.5431;0;352.0001;352.0001;23.46667;261;261;32.625;15;8;400;300;0;-362.4569
3770;26;69.71382;0;803.0001;803.0001;42.26316;733.3331;733.3331;61.1111;19;12;600;380;0;-910.2862
3771;11;-270.2235;0;266.6666;266.6666;24.24242;105.6667;105.6667;35.22222;11;3;150;220;0;-640.2234
3772;15;-692.1218;0;299.3332;299.3332;19.95555;156.8332;156.8332;26.13887;15;6;300;300;0;-1292.122
3773;17;-284.9165;0;170.3333;170.3333;13.10256;252.9999;252.9999;36.14285;13;7;350;260;0;-894.9165
3774;11;-335.9595;0;123.3333;123.3333;20.55555;59.33336;59.33336;29.66668;6;2;100;120;0;-555.9595
3775;13;-329.5069;0;215;215;19.54545;98.33325;98.33325;49.16663;11;2;100;220;0;-649.5068
3776;18;535.736;0;543.3335;543.3335;30.18519;775.1664;775.1664;55.36903;18;14;700;360;0;-524.264
3777;19;131.0669;0;429.3332;429.3332;23.85184;606.9996;606.9996;50.5833;18;12;600;360;0;-828.9331
3778;10;-139.6826;0;128.6666;128.6666;14.29629;130.3333;130.3333;32.58332;9;4;200;180;0;-519.6826
3779;15;-242.4575;0;260.6667;260.6667;23.69697;225.5;225.5;37.58333;11;6;300;220;0;-762.4576
3780;19;459.6385;0;723.6667;723.6667;38.08772;537.6665;537.6665;38.40475;19;14;700;380;0;-620.3615
3781;16;56.49479;0;173;173;17.3;292.6666;292.6666;32.51851;10;9;450;200;0;-593.5053
3782;15;73.6032;0;304.6667;304.6667;23.4359;283.8332;283.8332;31.53702;13;9;450;260;0;-636.3968
3783;25;349.5646;0;491;491;22.31818;544.8333;544.8333;38.91666;22;14;700;440;0;-790.4355
3784;12;-1356.603;0;66.99998;66.99998;13.4;39.16666;39.16666;19.58333;5;2;100;100;0;-1556.603
3785;16;467.4761;0;339.3333;339.3333;17.85965;304.3333;304.3333;25.36111;19;12;600;380;0;-512.524
3786;18;511.3289;0;622.9999;622.9999;32.78947;441.8331;441.8331;36.81942;19;12;600;380;0;-468.6712
3787;20;636.4891;0;464.9998;464.9998;25.83332;479.3334;479.3334;34.2381;18;14;700;360;0;-423.5109
3788;12;-335.3147;0;166.6666;166.6666;23.80952;189;189;31.5;7;6;300;140;0;-775.3148
3789;18;126.5469;0;243.3333;243.3333;18.71795;329.5001;329.5001;36.61113;13;9;450;260;0;-583.453
3790;15;-489.7395;0;241;241;24.1;219.6666;219.6666;43.93331;10;5;250;200;0;-939.7396
3791;16;438.1362;0;423.9998;423.9998;28.26666;468.9996;468.9996;46.89996;15;10;500;300;0;-361.8638
3792;26;809.2173;0;667.9998;667.9998;29.04347;820.4995;820.4995;43.18419;23;19;950;460;0;-600.7825
3793;27;1696.179;0;1031.333;1031.333;29.46667;1426.833;1426.833;46.02686;35;31;1550;700;0;-553.8205
3794;11;-431.6667;0;190.9999;190.9999;31.83331;77.66663;77.66663;38.83331;6;2;100;120;0;-651.6667
3795;13;-1110.667;0;179.6667;179.6667;17.96667;278.6668;278.6668;30.96297;10;9;450;200;-1000;-760.6674
3796;12;-1302.281;0;34.66666;34.66666;17.33333;0;0;NaN;2;0;0;40;0;-1342.281
3797;20;530.5483;0;428.3333;428.3333;20.39682;689.8331;689.8331;38.32406;21;18;900;420;0;-789.4517
3798;16;-83.76419;0;566.6664;566.6664;37.77776;516.4998;516.4998;43.04165;15;12;600;300;0;-983.7642
3799;11;-415.1377;0;228.3332;228.3332;17.56409;108.4999;108.4999;27.12498;13;4;200;260;0;-875.1378
3800;15;15.17546;0;344.9999;344.9999;24.64285;261.6667;261.6667;29.07408;14;9;450;280;0;-714.8246
3801;12;-265.5925;0;223;223;22.3;124.8334;124.8334;31.20835;10;4;200;200;0;-665.5925
3802;32;1143.172;0;939.9996;939.9996;32.41378;1393.333;1393.333;53.58973;29;26;1300;580;0;-736.8278
3803;18;484.9742;0;411.6667;411.6667;25.72917;361.8333;361.8333;30.15277;16;12;600;320;0;-435.0258
3804;11;-379.4521;0;80.33331;80.33331;16.06666;115.3333;115.3333;38.44443;5;3;150;100;0;-629.4522
3805;17;96.1049;0;497.3332;497.3332;33.15555;471.333;471.333;42.84845;15;11;550;300;0;-753.8951
3806;23;-303.0231;0;520.6666;520.6666;30.62745;600.3336;600.3336;54.57578;17;11;550;340;0;-1193.023
3807;16;-438.1584;0;269.3331;269.3331;26.93331;250.9997;250.9997;35.85709;10;7;350;200;0;-988.1584
3808;13;-810.0638;0;200.6667;200.6667;28.66667;27.16666;27.16666;13.58333;7;2;100;140;0;-1050.064
3809;18;-279.9299;0;272.6666;272.6666;24.78787;434.8331;434.8331;54.35414;11;8;400;220;0;-899.9299
3810;18;379.1511;0;700.333;700.333;36.85963;486.1665;486.1665;48.61665;19;10;500;380;0;-500.8488
3811;14;-490.61;0;386.3333;386.3333;42.92592;147.8333;147.8333;36.95833;9;4;200;180;0;-870.61
3812;10;-86.90701;0;240.9999;240.9999;30.12499;110.8333;110.8333;36.94442;8;3;150;160;0;-396.907
3813;13;-865.9959;0;180.3332;180.3332;36.06664;50.33322;50.33322;50.33322;5;1;50;100;0;-1015.996
3814;35;1684.587;0;1614.333;1614.333;35.0942;2192.999;2192.999;48.73331;46;45;2250;920;0;-1485.413
3815;25;1185.183;0;925.333;925.333;29.84945;1300.833;1300.833;54.20137;31;24;1200;620;0;-634.8167
3816;19;193.7101;0;367.0001;367.0001;24.46667;483.3333;483.3333;40.27777;15;12;600;300;0;-706.29
3817;46;3292.416;0;1393.667;1393.667;26.2956;2188.333;2188.333;44.65985;53;49;2450;1060;0;-217.5843
3818;20;779.1675;0;644.9998;644.9998;26.87499;892.6666;892.6666;52.5098;24;17;850;480;0;-550.8325
3819;15;-195.3133;0;277.3333;277.3333;23.1111;280.6664;280.6664;46.77774;12;6;300;240;0;-735.3134
3820;27;854.3414;0;845.3331;845.3331;30.19047;831.3331;831.3331;37.78787;28;22;1100;560;0;-805.6588
3821;15;-334.9922;0;295.9999;295.9999;26.90908;282.833;282.833;47.13884;11;6;300;220;0;-854.9922
3822;13;-227.4267;0;247.3332;247.3332;19.02563;139.6666;139.6666;34.91665;13;4;200;260;0;-687.4268
3823;28;1156.61;0;868.9996;868.9996;33.42306;944.6661;944.6661;42.93937;26;22;1100;520;0;-463.3898
3824;19;302.6728;0;731.6664;731.6664;34.84126;827.6669;827.6669;55.17779;21;15;750;420;0;-867.3273
3825;23;1369.586;0;772.3329;772.3329;28.60492;1078.999;1078.999;43.15998;27;25;1250;540;0;-420.4138
3826;27;1300.35;0;911.3328;911.3328;32.5476;1183.165;1183.165;49.29856;28;24;1200;560;0;-459.6503
3827;10;-307.7263;0;149;149;21.28572;180.1667;180.1667;30.02778;7;6;300;140;0;-747.7263
3828;26;754.8069;0;623.6666;623.6666;25.98611;861.9998;861.9998;45.36841;24;19;950;480;0;-675.1932
3829;18;-904.7239;0;570.6667;570.6667;38.04445;649.6666;649.6666;59.0606;15;11;550;300;-1000;-754.7239
3830;17;107.66;0;317.6666;317.6666;24.43589;326.1666;326.1666;40.77083;13;8;400;260;0;-552.34
3831;14;-406.0358;0;191;191;15.91667;77.5;77.5;25.83333;12;3;150;240;0;-796.0358
3832;17;169.8924;0;495.3333;495.3333;33.02222;562.3333;562.3333;46.86111;15;12;600;300;0;-730.1075
3833;21;-1768.972;0;876.6669;876.6669;41.74604;755.8333;755.8333;58.14103;21;13;650;420;-2000;-838.972
3834;17;595.738;0;662;662;38.94118;642.3335;642.3335;49.41027;17;13;650;340;0;-394.2621
3835;40;2062.762;0;1064;1064;25.33333;1726.666;1726.666;47.96295;42;36;1800;840;0;-577.2375
3836;11;-633.2374;0;35.33333;35.33333;8.833332;33.16666;33.16666;16.58333;4;2;100;80;0;-813.2374
3837;11;-16.3611;0;143.3333;143.3333;15.92593;84.66669;84.66669;16.93334;9;5;250;180;0;-446.3611
3838;21;720.7841;0;686.9999;686.9999;34.35;810.9999;810.9999;54.06666;20;15;750;400;0;-429.2159
3839;32;1614.787;0;1143;1143;31.74999;1095;1095;37.7586;36;29;1450;720;0;-555.213
3840;11;-318.1156;0;156.9999;156.9999;26.16666;90.33327;90.33327;45.16664;6;2;100;120;0;-538.1156
3841;12;-531.7048;0;111.9999;111.9999;22.39998;41.83334;41.83334;20.91667;5;2;100;100;0;-731.7049
3842;13;-140.8381;0;402.6664;402.6664;30.97434;192;192;32;13;6;300;260;0;-700.8381
3843;14;221.5858;0;426.3332;426.3332;28.42221;428.1662;428.1662;42.81662;15;10;500;300;0;-578.4142
3844;14;-526.0988;0;265.3333;265.3333;26.53333;114.8333;114.8333;38.27776;10;3;150;200;0;-876.0988
3845;17;-118.8466;0;287.6666;287.6666;28.76666;333.6669;333.6669;55.61115;10;6;300;200;0;-618.8466
3846;15;110.0665;0;402.6667;402.6667;33.55556;292.8331;292.8331;36.60414;12;8;400;240;0;-529.9335
3847;15;-249.4857;0;180.9999;180.9999;22.62499;172.9999;172.9999;34.59998;8;5;250;160;0;-659.4857
3848;14;225.1977;0;488.3332;488.3332;34.88094;378.6665;378.6665;37.86665;14;10;500;280;0;-554.8023
3849;15;796.8546;0;625.0001;625.0001;31.25;881.6668;881.6668;58.77779;20;15;750;400;0;-353.1454
3850;16;143.6208;0;588.9999;588.9999;34.64705;608.8329;608.8329;55.34845;17;11;550;340;0;-746.3793
3851;17;-553.835;0;260.3333;260.3333;23.66666;294.8332;294.8332;42.11902;11;7;350;220;0;-1123.835
3852;17;-1060.957;0;298.3333;298.3333;29.83333;206.8333;206.8333;34.47221;10;6;300;200;-1000;-560.9571
3853;19;642.011;0;466.3332;466.3332;20.27535;981.6663;981.6663;61.35415;23;16;800;460;0;-617.989
3854;11;-256.1035;0;86.99999;86.99999;12.42857;45.83332;45.83332;15.27777;7;3;150;140;0;-546.1035
3855;15;-477.7163;0;281.3333;281.3333;28.13333;83.6666;83.6666;41.8333;10;2;100;200;0;-777.7163
3856;14;62.87905;0;266.6665;266.6665;22.22221;149.3333;149.3333;24.88888;12;6;300;240;0;-477.1209
3857;15;126.2239;0;517.0001;517.0001;36.92858;303.4999;303.4999;50.58331;14;6;300;280;0;-453.7761
3858;17;-248.9392;0;534.3333;534.3333;44.52777;311.333;311.333;51.88884;12;6;300;240;0;-788.9393
3859;15;437.9505;0;319.9999;319.9999;21.33333;324.9999;324.9999;29.54545;15;11;550;300;0;-412.0495
3860;29;1105.867;0;1112.666;1112.666;34.77081;1397.832;1397.832;51.77157;32;27;1350;640;0;-884.1332
3861;29;813.567;0;851.6665;851.6665;27.47311;1057.833;1057.833;40.68587;31;26;1300;620;0;-1106.433
3862;16;-387.8796;0;285.3333;285.3333;21.94871;328.6665;328.6665;36.5185;13;9;450;260;0;-1097.88
3863;13;-375.1949;0;193.3333;193.3333;24.16666;122.1666;122.1666;40.72221;8;3;150;160;0;-685.1949
3864;17;154.6405;0;312.6667;312.6667;22.33334;216;216;30.85715;14;7;350;280;0;-475.3595
3865;29;648.3184;0;820.3335;820.3335;24.85859;1084.333;1084.333;40.1605;33;27;1350;660;-1000;-361.6815
3866;11;17.93145;0;398.9997;398.9997;33.24998;255.9997;255.9997;42.66661;12;6;300;240;0;-522.0685
3867;11;-343.8285;0;160;160;16;302.4998;302.4998;43.21426;10;7;350;200;0;-893.8284
3868;12;-1654.846;0;155;155;19.375;22.50001;22.50001;22.50001;8;1;50;160;-1000;-864.8458
3869;24;-1685.59;0;734.6663;734.6663;31.94201;627.6664;627.6664;44.83332;23;14;700;460;-2000;-845.59
3870;13;188.4118;0;376.3332;376.3332;25.08888;376.8334;376.8334;37.68334;15;10;500;300;0;-611.5882
3871;19;-867.0496;0;473.6668;473.6668;26.31482;447.3335;447.3335;44.73335;18;10;500;360;-1000;-727.0497
3872;16;141.6522;0;565.0001;565.0001;40.35715;482.4998;482.4998;43.86362;14;11;550;280;0;-688.3478
3873;11;-291.976;0;144;144;23.99999;63.66669;63.66669;31.83335;6;2;100;120;0;-511.976
3874;11;-718.6322;0;203.9998;203.9998;29.14283;203.4999;203.4999;50.87497;7;4;200;140;0;-1058.632
3875;17;27.56053;0;421.3331;421.3331;28.08887;414.1663;414.1663;46.01847;15;9;450;300;0;-722.4395
3876;18;101.9381;0;287.6667;287.6667;22.12821;372;372;33.81818;13;11;550;260;0;-708.062
3877;20;239.651;0;494.3332;494.3332;26.01753;744.3331;744.3331;46.52082;19;16;800;380;0;-940.349
3878;21;210.8763;0;596.3331;596.3331;31.38595;647.1664;647.1664;46.22617;19;14;700;380;0;-869.1237
3879;18;-378.1277;0;502.3334;502.3334;38.64103;265;265;37.85714;13;7;350;260;0;-988.1276
3880;12;-65.94024;0;95.33336;95.33336;13.61905;87;87;17.4;7;5;250;140;0;-455.9402
3881;11;-244.6612;0;87.66664;87.66664;14.61111;85.66669;85.66669;21.41667;6;4;200;120;0;-564.6611
3882;20;80.45695;0;723.9999;723.9999;36.19999;664.1663;664.1663;47.44045;20;14;700;400;0;-1019.543
3883;13;90.4641;0;380.6665;380.6665;25.37777;228.1665;228.1665;32.59521;15;7;350;300;0;-559.5359
3884;12;-550.5252;0;134.6667;134.6667;16.83334;62.83335;62.83335;20.94445;8;3;150;160;0;-860.5253
3885;12;-294.2121;0;115.6666;115.6666;14.45833;155.6666;155.6666;31.13331;8;5;250;160;0;-704.2121
3886;10;-810.1384;0;130.6667;130.6667;26.13333;49.49995;49.49995;49.49995;5;1;50;100;0;-960.1384
3887;12;438.8111;0;233.6666;233.6666;23.36666;300.6667;300.6667;33.40741;10;9;450;200;0;-211.189
3888;10;-265.2105;0;134;134;22.33334;124.3333;124.3333;41.44443;6;3;150;120;0;-535.2106
3889;17;839.243;0;488.6667;488.6667;21.24638;440.5001;440.5001;27.53125;23;16;800;460;0;-420.757
3890;20;160.441;0;395.3331;395.3331;26.35554;567.1664;567.1664;43.62818;15;13;650;300;0;-789.5589
3891;23;232.1069;0;363.3333;363.3333;18.16667;463.6669;463.6669;33.11907;20;14;700;400;0;-867.8931
3892;11;-404.9044;0;204.6666;204.6666;18.60606;140.5;140.5;35.12501;11;4;200;220;0;-824.9045
3893;22;458.1715;0;1262;1262;40.70967;924.3329;924.3329;51.35183;31;18;900;620;0;-1061.829
3894;12;-616.3341;0;65.33332;65.33332;10.88889;12.16666;12.16666;12.16666;6;1;50;120;0;-786.3341
3895;34;2120.235;0;1387.333;1387.333;36.50877;1775.333;1775.333;52.21568;38;34;1700;760;0;-339.7648
3896;15;54.54035;0;227.6666;227.6666;17.51282;265.6666;265.6666;33.20832;13;8;400;260;0;-605.4597
3897;15;92.30795;0;209.3333;209.3333;13.95555;434.8333;434.8333;33.44872;15;13;650;300;0;-857.692
3898;29;1201.693;0;903.6664;903.6664;28.23958;1134;1134;45.35999;32;25;1250;640;0;-688.3068
3899;15;59.64296;0;440.3332;440.3332;36.69443;243.3334;243.3334;40.55556;12;6;300;240;0;-480.357
3900;31;913.3395;0;984.9999;984.9999;31.77419;1210.499;1210.499;48.41996;31;25;1250;620;0;-956.6606
3901;13;360.838;0;199.6668;199.6668;12.47917;413.9997;413.9997;45.99997;16;9;450;320;0;-409.162
3902;32;1596.814;0;870.6663;870.6663;26.38383;1536.832;1536.832;49.57524;33;31;1550;660;0;-613.1862
3903;11;49.1478;0;146.6666;146.6666;16.29629;241.9998;241.9998;34.57141;9;7;350;180;0;-480.8522
3904;19;139.0363;0;385.6667;385.6667;27.54762;374.8332;374.8332;31.2361;14;12;600;280;0;-740.9638
3905;14;-321.3466;0;410.6665;410.6665;31.58973;129.5;129.5;32.375;13;4;200;260;0;-781.3467
3906;13;183.6137;0;347.3335;347.3335;20.43138;410.8333;410.8333;37.34848;17;11;550;340;0;-706.3863
3907;13;-547.61;0;162.6666;162.6666;18.07407;79.16664;79.16664;39.58332;9;2;100;180;0;-827.61
3908;11;-329.2496;0;156.3333;156.3333;15.63333;122.9999;122.9999;24.59998;10;5;250;200;0;-779.2496
3909;14;-314.6529;0;344.9999;344.9999;28.74999;479.3333;479.3333;59.91667;12;8;400;240;0;-954.6528
3910;22;461.6299;0;712.3328;712.3328;39.57405;647.9995;647.9995;49.84612;18;13;650;360;0;-548.3701
3911;19;-36.79847;0;600;600;40;389.1665;389.1665;38.91665;15;10;500;300;0;-836.7984
3912;12;-610.662;0;116.6666;116.6666;14.58333;93.50004;93.50004;23.37501;8;4;200;160;0;-970.662
3913;18;-6.604622;0;350.6667;350.6667;25.04762;452.4997;452.4997;41.13633;14;11;550;280;0;-836.6046
3914;13;-420.8253;0;330.3334;330.3334;30.03031;344.333;344.333;43.04163;11;8;400;220;0;-1040.825
3915;22;-1458.753;0;538.3331;538.3331;28.33332;540.833;540.833;38.63093;19;14;700;380;-2000;-538.7527
3916;15;-239.7325;0;277.6666;277.6666;34.70833;168.5;168.5;42.125;8;4;200;160;0;-599.7325
3917;33;1901.132;0;1027;1027;26.33332;1434.666;1434.666;42.19605;39;34;1700;780;0;-578.8682
3918;15;-948.3138;0;364.6666;364.6666;30.38888;222.8333;222.8333;31.83333;12;7;350;240;-1000;-538.3139
3919;15;-197.0262;0;356.3334;356.3334;20.96079;233.4999;233.4999;38.91665;17;6;300;340;0;-837.0262
3920;14;61.65066;0;244.9999;244.9999;18.84615;295.1665;295.1665;36.89581;13;8;400;260;0;-598.3493
3921;13;-20.93075;0;241.6666;241.6666;34.5238;159.8334;159.8334;53.2778;7;3;150;140;0;-310.9308
3922;31;1546.291;0;934.9999;934.9999;23.97436;1271.166;1271.166;39.72394;39;32;1600;780;0;-833.709
3923;15;228.376;0;423.9999;423.9999;28.26666;353.3332;353.3332;39.25924;15;9;450;300;0;-521.624
3924;13;14.88944;0;370.3333;370.3333;26.45238;276.8331;276.8331;34.60414;14;8;400;280;0;-665.1107
3925;16;12.34579;0;476;476;29.75;407.9998;407.9998;45.33331;16;9;450;320;0;-757.6542
3926;12;-89.72801;0;282.6666;282.6666;25.69697;143.4999;143.4999;35.87498;11;4;200;220;0;-509.728
3927;18;157.6923;0;519.6665;519.6665;32.47916;404.8332;404.8332;44.98146;16;9;450;320;0;-612.3077
3928;24;392.5187;0;564.3331;564.3331;29.70174;587.8331;587.8331;34.57842;19;17;850;380;0;-837.4813
3929;23;864.3058;0;596.3334;596.3334;28.39683;752.9999;752.9999;41.83333;21;18;900;420;0;-455.6943
3930;12;-400.131;0;164.6666;164.6666;18.29629;36.49999;36.49999;18.24999;9;2;100;180;0;-680.131
3931;21;613.781;0;401.6665;401.6665;26.77777;510.8331;510.8331;36.48808;15;14;700;300;0;-386.219
3932;13;-960.1359;0;230.9998;230.9998;23.09999;211.4999;211.4999;35.24998;10;6;300;200;-1000;-460.1359
3933;14;746.28;0;376.3334;376.3334;22.13726;550.4996;550.4996;39.3214;17;14;700;340;0;-293.72
3934;17;448.2654;0;439.3332;439.3332;25.84313;454.8329;454.8329;37.90274;17;12;600;340;0;-491.7346
3935;12;-474.2533;0;162.9999;162.9999;20.37499;46.83335;46.83335;23.41668;8;2;100;160;0;-734.2532
3936;28;1765.604;0;1249.667;1249.667;37.86869;1411.332;1411.332;48.66663;33;29;1450;660;0;-344.3961
3937;10;-677.1519;0;305.3331;305.3331;25.44443;141.3332;141.3332;35.3333;12;4;200;240;0;-1117.152
3938;23;-366.2029;0;542.9998;542.9998;31.94117;441.9996;441.9996;44.19996;17;10;500;340;0;-1206.203
3939;16;-272.4843;0;232.3331;232.3331;25.81479;218.5002;218.5002;36.41669;9;6;300;180;0;-752.4843
3940;13;19.97692;0;116.6667;116.6667;11.66667;253.9999;253.9999;36.2857;10;7;350;200;0;-530.0231
3941;18;635.6039;0;633.9999;633.9999;35.22221;849.6666;849.6666;53.10416;18;16;800;360;0;-524.3961
3942;17;-511.5945;0;504.9998;504.9998;31.56249;395.9998;395.9998;43.99997;16;9;450;320;0;-1281.594
3943;13;-576.5306;0;280.6665;280.6665;28.06665;136.4999;136.4999;34.12498;10;4;200;200;0;-976.5305
3944;15;405.2697;0;217.9999;217.9999;14.53333;273.1667;273.1667;24.83334;15;11;550;300;0;-444.7303
3945;17;-1139.227;0;407.6668;407.6668;33.97223;357.6666;357.6666;44.70832;12;8;400;240;-1000;-779.2267
3946;11;-308.4922;0;194.6667;194.6667;19.46667;165.6667;165.6667;27.61112;10;6;300;200;0;-808.4923
3947;17;967.9966;0;687.6665;687.6665;31.25757;705.8331;705.8331;41.5196;22;17;850;440;0;-322.0031
3948;37;1315.344;0;1148;1148;31.88888;1386.333;1386.333;43.3229;36;32;1600;720;0;-1004.656
3949;12;-95.91827;0;160.3333;160.3333;22.90476;166.8334;166.8334;33.36668;7;5;250;140;0;-485.9182
3950;15;-182.9794;0;185.6666;185.6666;20.62962;192.1667;192.1667;32.02778;9;6;300;180;0;-662.9794
3951;11;141.8347;0;218.9999;218.9999;24.33332;230.6666;230.6666;38.44443;9;6;300;180;0;-338.1653
3952;20;991.4186;0;453.9999;453.9999;20.63636;847.5002;847.5002;42.37501;22;20;1000;440;0;-448.5816
3953;13;-1320.242;0;307.333;307.333;43.90472;317.6662;317.6662;52.94437;7;6;300;140;-1000;-760.2425
3954;11;-87.79538;0;204.6666;204.6666;22.74073;133.5;133.5;26.7;9;5;250;180;0;-517.7953
3955;22;796.6362;0;802.9999;802.9999;33.45833;919.4994;919.4994;48.3947;24;19;950;480;0;-633.364
